"schema_name","table_name","column_name","data_type","data_type_ext","nullable","default_value","primary_key","foreign_key","unique_key","check_contraint","computed_column_definition","comments"
dbo,Data_Registrations_2016_tb,out_deadline,datetime,datetime,Y,"","","","","",,Out deadline
dbo,Data_Registrations_2016_tb,out_deleted_date,datetime,datetime,Y,"","","","","",,Out deleted date
dbo,Data_Registrations_2016_tb,out_deletor,varchar,varchar(200),Y,"","","","","",,Out deletor
dbo,Data_Registrations_2016_tb,out_duration,decimal,"decimal(15, 5)",Y,"","","","","",,Out duration
dbo,Data_Registrations_2016_tb,out_duration_type,varchar,varchar(25),Y,"","","","","",,Out duration type
dbo,Data_Registrations_2016_tb,out_end_date,datetime,datetime,Y,"","","","","",,Out end date
dbo,Data_Registrations_2016_tb,out_end_date_month,varchar,varchar(25),Y,"","","","","",,Out end date month
dbo,Data_Registrations_2016_tb,out_flow_status_code,varchar,varchar(200),Y,"","","","","",,Out flow status code
dbo,Data_Registrations_2016_tb,out_id,int,int,Y,"","","","","",,Out id
dbo,Data_Registrations_2016_tb,out_location_city,varchar,varchar(200),Y,"","","","","",,Out location city
dbo,Data_Registrations_2016_tb,out_location_country,varchar,varchar(200),Y,"","","","","",,Out location country
dbo,Data_Registrations_2016_tb,out_location_name,varchar,varchar(1000),Y,"","","","","",,Out location name
dbo,Data_Registrations_2016_tb,out_location_type,varchar,varchar(50),Y,"","","","","",,Out location type
dbo,Data_Registrations_2016_tb,out_logistics_required,bit,bit,Y,"","","","","",,Out logistics required
dbo,Data_Registrations_2016_tb,out_max_participants,decimal,"decimal(15, 5)",Y,"","","","","",,Out max participants
dbo,Data_Registrations_2016_tb,out_modality,varchar,varchar(50),Y,"","","","","",,Out modality
dbo,Data_Registrations_2016_tb,out_moodle_id,int,int,Y,"","","","","",,Out moodle id
dbo,Data_Registrations_2016_tb,out_name,varchar,varchar(8000),Y,"","","","","",,Out name
dbo,Data_Registrations_2016_tb,out_objectives,varchar,varchar(8000),Y,"","","","","",,Out objectives
dbo,Data_Registrations_2016_tb,out_opus_code,varchar,varchar(25),Y,"","","","","",,Out opus code
dbo,Data_Registrations_2016_tb,out_presentation_type,varchar,varchar(200),Y,"","","","","",,Out presentation type
dbo,Data_Registrations_2016_tb,out_private_registration,bit,bit,Y,"","","","","",,Out private registration
dbo,Data_Registrations_2016_tb,out_published_date,datetime,datetime,Y,"","","","","",,Out published date
dbo,Data_Registrations_2016_tb,out_service_active_flag,bit,bit,Y,"","","","","",,Out service active flag
dbo,Data_Registrations_2016_tb,out_start_date,datetime,datetime,Y,"","","","","",,Out start date
dbo,Data_Registrations_2016_tb,out_start_date_month,varchar,varchar(25),Y,"","","","","",,Out start date month
dbo,Data_Registrations_2016_tb,out_status_code,varchar,varchar(100),Y,"","","","","",,Out status code
dbo,Data_Registrations_2016_tb,out_subject_type,varchar,varchar(200),Y,"","","","","",,Out subject type
dbo,Data_Registrations_2016_tb,out_teacher,varchar,varchar(200),Y,"","","","","",,Out teacher
dbo,Data_Registrations_2016_tb,out_type,varchar,varchar(50),Y,"","","","","",,Out type
dbo,Data_Registrations_2016_tb,plan_activityName,varchar,varchar(8000),Y,"","","","","",,Plan activityname
dbo,Data_Registrations_2016_tb,plan_component_type,varchar,varchar(50),Y,"","","","","",,Plan component type
dbo,Data_Registrations_2016_tb,plan_componentName,varchar,varchar(8000),Y,"","","","","",,Plan componentname
dbo,Data_Registrations_2016_tb,plan_dept,varchar,varchar(5),Y,"","","","","",,Plan dept
dbo,Data_Registrations_2016_tb,plan_dept_id,int,int,Y,"","","","","",,Plan dept id
dbo,Data_Registrations_2016_tb,plan_nerId,int,int,Y,"","","","","",,Plan nerid
dbo,Data_Registrations_2016_tb,plan_unit,varchar,varchar(10),Y,"","","","","",,Plan unit
dbo,Data_Registrations_2016_tb,plan_unit_id,int,int,Y,"","","","","",,Plan unit id
dbo,Data_Registrations_2016_tb,plan_year,int,int,Y,"","","","","",,Plan year
dbo,Data_Registrations_2016_tb,reg_created_date,datetime,datetime,Y,"","","","","",,Reg created date
dbo,Data_Registrations_2016_tb,reg_deleted_date,datetime,datetime,Y,"","","","","",,Reg deleted date
dbo,Data_Registrations_2016_tb,reg_deletor,varchar,varchar(200),Y,"","","","","",,Reg deletor
dbo,Data_Registrations_2016_tb,reg_id,int,int,Y,"","","","","",,Reg id
dbo,Data_Registrations_2016_tb,reg_month,varchar,varchar(25),Y,"","","","","",,Reg month
dbo,Data_Registrations_2016_tb,reg_participation_type,varchar,varchar(100),Y,"","","","","",,Reg participation type
dbo,Data_Registrations_2016_tb,reg_registrator,varchar,varchar(200),Y,"","","","","",,Reg registrator
dbo,Data_Registrations_2016_tb,reg_showup_flag,bit,bit,Y,"","","","","",,Reg showup flag
dbo,Data_Registrations_2016_tb,reg_status_code,varchar,varchar(100),Y,"","","","","",,Reg status code
dbo,Data_Registrations_tb,data_count,int,int,Y,"","","","","",,Data count
dbo,Data_Registrations_tb,data_month,int,int,Y,"","","","","",,Data month
dbo,Data_Registrations_tb,data_year,int,int,Y,"","","","","",,Data year
dbo,Data_Registrations_tb,date_created_date,datetime,datetime,Y,"","","","","",,Date created date
dbo,Data_Registrations_tb,emp_actual_career_path,varchar,varchar(50),Y,"","","","","",,Emp actual career path
dbo,Data_Registrations_tb,emp_actual_career_track,varchar,varchar(25),Y,"","","","","",,Emp actual career track
dbo,Data_Registrations_tb,emp_actual_dept,varchar,varchar(10),Y,"","","","","",,Emp actual dept
dbo,Data_Registrations_tb,emp_actual_dept_id,varchar,varchar(25),Y,"","","","","",,Emp actual dept id
dbo,Data_Registrations_tb,emp_actual_employee_type,varchar,varchar(25),Y,"","","","","",,Emp actual employee type
dbo,Data_Registrations_tb,emp_actual_supervisor,varchar,varchar(200),Y,"","","","","",,Emp actual supervisor
dbo,Data_Registrations_tb,emp_actual_title,varchar,varchar(200),Y,"","","","","",,Emp actual title
dbo,Data_Registrations_tb,emp_actual_unit,varchar,varchar(10),Y,"","","","","",,Emp actual unit
dbo,Data_Registrations_tb,emp_actual_unit_id,varchar,varchar(25),Y,"","","","","",,Emp actual unit id
dbo,Data_Registrations_tb,emp_actual_work_country,varchar,varchar(10),Y,"","","","","",,Emp actual work country
dbo,Data_Registrations_tb,emp_actual_work_location,varchar,varchar(10),Y,"","","","","",,Emp actual work location
dbo,Data_Registrations_tb,emp_actual_work_role,varchar,varchar(100),Y,"","","","","",,Emp actual work role
dbo,Data_Registrations_tb,emp_career_path,varchar,varchar(50),Y,"","","","","",,Emp career path
dbo,Data_Registrations_tb,emp_career_track,varchar,varchar(25),Y,"","","","","",,Emp career track
dbo,Data_Registrations_tb,emp_cof_country,varchar,varchar(25),Y,"","","","","",,Emp cof country
dbo,Data_Registrations_tb,emp_complete_name,varchar,varchar(200),Y,"","","","","",,Emp complete name
dbo,Data_Registrations_tb,emp_department,varchar,varchar(10),Y,"","","","","",,Emp department
dbo,Data_Registrations_tb,emp_dept_id,int,int,Y,"","","","","",,Emp dept id
dbo,Data_Registrations_tb,emp_email,varchar,varchar(150),Y,"","","","","",,Emp email
dbo,Data_Registrations_tb,emp_employee_id,varchar,varchar(25),Y,"","","","","",,Emp employee id
dbo,Data_Registrations_tb,emp_employee_type,varchar,varchar(25),Y,"","","","","",,Emp employee type
dbo,Data_Registrations_tb,emp_first_name,varchar,varchar(100),Y,"","","","","",,Emp first name
dbo,Data_Registrations_tb,emp_last_name,varchar,varchar(100),Y,"","","","","",,Emp last name
dbo,Data_Registrations_tb,emp_left_date,datetime,datetime,Y,"","","","","",,Emp left date
dbo,Data_Registrations_tb,emp_middle_name,varchar,varchar(100),Y,"","","","","",,Emp middle name
dbo,Data_Registrations_tb,emp_pcmail,varchar,varchar(100),Y,"","","","","",,Emp pcmail
dbo,Data_Registrations_tb,emp_supervisor,varchar,varchar(200),Y,"","","","","",,Emp supervisor
dbo,Data_Registrations_tb,emp_title,varchar,varchar(200),Y,"","","","","",,Emp title
dbo,Data_Registrations_tb,emp_type,varchar,varchar(50),Y,"","","","","",,Emp type
dbo,Data_Registrations_tb,emp_unit,varchar,varchar(10),Y,"","","","","",,Emp unit
dbo,Data_Registrations_tb,emp_unit_id,int,int,Y,"","","","","",,Emp unit id
dbo,Data_Registrations_tb,emp_work_country,varchar,varchar(10),Y,"","","","","",,Emp work country
dbo,Data_Registrations_tb,emp_work_location,varchar,varchar(10),Y,"","","","","",,Emp work location
dbo,Data_Registrations_tb,emp_work_role,varchar,varchar(100),Y,"","","","","",,Emp work role
dbo,Data_Registrations_tb,gst_country,varchar,varchar(800),Y,"","","","","",,Gst country
dbo,Data_Registrations_tb,gst_institution,varchar,varchar(800),Y,"","","","","",,Gst institution
dbo,Data_Registrations_tb,gst_institution_type,varchar,varchar(800),Y,"","","","","",,Gst institution type
dbo,Data_Registrations_tb,kna_id,int,int,Y,"","","","","",,Kna id
dbo,Data_Registrations_tb,out_allow_online,bit,bit,Y,"","","","","",,Out allow online
dbo,Data_Registrations_tb,out_budget_status_code,varchar,varchar(100),Y,"","","","","",,Out budget status code
dbo,Data_Registrations_tb,out_close_date,datetime,datetime,Y,"","","","","",,Out close date
dbo,Data_Registrations_tb,out_closer,varchar,varchar(200),Y,"","","","","",,Out closer
dbo,Data_Registrations_tb,out_comments,varchar,varchar(8000),Y,"","","","","",,Out comments
dbo,Data_Registrations_tb,out_created_date,datetime,datetime,Y,"","","","","",,Out created date
dbo,Data_Registrations_tb,out_creator,varchar,varchar(200),Y,"","","","","",,Out creator
dbo,Data_Registrations_tb,out_deadline,datetime,datetime,Y,"","","","","",,Out deadline
dbo,Data_Registrations_tb,out_deleted_date,datetime,datetime,Y,"","","","","",,Out deleted date
dbo,Data_Registrations_tb,out_deletor,varchar,varchar(200),Y,"","","","","",,Out deletor
dbo,Data_Registrations_tb,out_duration,decimal,"decimal(15, 5)",Y,"","","","","",,Out duration
dbo,Data_Registrations_tb,out_duration_type,varchar,varchar(25),Y,"","","","","",,Out duration type
dbo,Data_Registrations_tb,out_end_date,datetime,datetime,Y,"","","","","",,Out end date
dbo,Data_Registrations_tb,out_end_date_month,varchar,varchar(25),Y,"","","","","",,Out end date month
dbo,Data_Registrations_tb,out_flow_status_code,varchar,varchar(200),Y,"","","","","",,Out flow status code
dbo,Data_Registrations_tb,out_id,int,int,Y,"","","","","",,Out id
dbo,Data_Registrations_tb,out_location_city,varchar,varchar(200),Y,"","","","","",,Out location city
dbo,Data_Registrations_tb,out_location_country,varchar,varchar(200),Y,"","","","","",,Out location country
dbo,Data_Registrations_tb,out_location_name,varchar,varchar(1000),Y,"","","","","",,Out location name
dbo,Data_Registrations_tb,out_location_type,varchar,varchar(50),Y,"","","","","",,Out location type
dbo,Data_Registrations_tb,out_logistics_required,bit,bit,Y,"","","","","",,Out logistics required
dbo,Data_Registrations_tb,out_max_participants,decimal,"decimal(15, 5)",Y,"","","","","",,Out max participants
dbo,Data_Registrations_tb,out_modality,varchar,varchar(50),Y,"","","","","",,Out modality
dbo,Data_Registrations_tb,out_moodle_id,int,int,Y,"","","","","",,Out moodle id
dbo,Data_Registrations_tb,out_name,varchar,varchar(8000),Y,"","","","","",,Out name
dbo,Data_Registrations_tb,out_objectives,varchar,varchar(8000),Y,"","","","","",,Out objectives
dbo,Data_Registrations_tb,out_opus_code,varchar,varchar(25),Y,"","","","","",,Out opus code
dbo,Data_Registrations_tb,out_presentation_type,varchar,varchar(200),Y,"","","","","",,Out presentation type
dbo,Data_Registrations_tb,out_private_registration,bit,bit,Y,"","","","","",,Out private registration
dbo,Data_Registrations_tb,out_published_date,datetime,datetime,Y,"","","","","",,Out published date
dbo,Data_Registrations_tb,out_service_active_flag,bit,bit,Y,"","","","","",,Out service active flag
dbo,Data_Registrations_tb,out_start_date,datetime,datetime,Y,"","","","","",,Out start date
dbo,Data_Registrations_tb,out_start_date_month,varchar,varchar(25),Y,"","","","","",,Out start date month
dbo,Data_Registrations_tb,out_status_code,varchar,varchar(100),Y,"","","","","",,Out status code
dbo,Data_Registrations_tb,out_subject_type,varchar,varchar(200),Y,"","","","","",,Out subject type
dbo,Data_Registrations_tb,out_teacher,varchar,varchar(200),Y,"","","","","",,Out teacher
dbo,Data_Registrations_tb,out_type,varchar,varchar(50),Y,"","","","","",,Out type
dbo,Data_Registrations_tb,plan_activityName,varchar,varchar(8000),Y,"","","","","",,Plan activityname
dbo,Data_Registrations_tb,plan_component_type,varchar,varchar(800),Y,"","","","","",,Plan component type
dbo,Data_Registrations_tb,plan_componentName,varchar,varchar(8000),Y,"","","","","",,Plan componentname
dbo,Data_Registrations_tb,plan_dept,varchar,varchar(5),Y,"","","","","",,Plan dept
dbo,Data_Registrations_tb,plan_dept_id,int,int,Y,"","","","","",,Plan dept id
dbo,Data_Registrations_tb,plan_nerId,int,int,Y,"","","","","",,Plan nerid
dbo,Data_Registrations_tb,plan_unit,varchar,varchar(10),Y,"","","","","",,Plan unit
dbo,Data_Registrations_tb,plan_unit_id,int,int,Y,"","","","","",,Plan unit id
dbo,Data_Registrations_tb,plan_year,int,int,Y,"","","","","",,Plan year
dbo,Data_Registrations_tb,reg_created_date,datetime,datetime,Y,"","","","","",,Reg created date
dbo,Data_Registrations_tb,reg_deleted_date,datetime,datetime,Y,"","","","","",,Reg deleted date
dbo,Data_Registrations_tb,reg_deletor,varchar,varchar(200),Y,"","","","","",,Reg deletor
dbo,Data_Registrations_tb,reg_id,int,int,Y,"","","","","",,Reg id
dbo,Data_Registrations_tb,reg_month,varchar,varchar(25),Y,"","","","","",,Reg month
dbo,Data_Registrations_tb,reg_participation_type,varchar,varchar(100),Y,"","","","","",,Reg participation type
dbo,Data_Registrations_tb,reg_registrator,varchar,varchar(200),Y,"","","","","",,Reg registrator
dbo,Data_Registrations_tb,reg_showup_flag,bit,bit,Y,"","","","","",,Reg showup flag
dbo,Data_Registrations_tb,reg_status_code,varchar,varchar(100),Y,"","","","","",,Reg status code
dbo,Dbl_Dublin_Metadata_tb,dbl_contributor,varchar,varchar(800),Y,"","","","","",,Dbl contributor
dbo,Dbl_Dublin_Metadata_tb,dbl_coverage,varchar,varchar(200),Y,"","","","","",,Dbl coverage
dbo,Dbl_Dublin_Metadata_tb,dbl_creator,varchar,varchar(200),Y,"","","","","",,Dbl creator
dbo,Dbl_Dublin_Metadata_tb,dbl_date,datetime,datetime,Y,"","","","","",,Dbl date
dbo,Dbl_Dublin_Metadata_tb,dbl_description,varchar,varchar(800),Y,"","","","","",,Dbl description
dbo,Dbl_Dublin_Metadata_tb,dbl_format,varchar,varchar(200),Y,"","","","","",,Dbl format
dbo,Dbl_Dublin_Metadata_tb,dbl_id,int,int,N,"",PK,"","","",,Dbl id
dbo,Dbl_Dublin_Metadata_tb,dbl_identifier,varchar,varchar(200),Y,"","","","","",,Dbl identifier
dbo,Dbl_Dublin_Metadata_tb,dbl_publisher,varchar,varchar(800),Y,"","","","","",,Dbl publisher
dbo,Dbl_Dublin_Metadata_tb,dbl_relation,varchar,varchar(200),Y,"","","","","",,Dbl relation
dbo,Dbl_Dublin_Metadata_tb,dbl_rights,varchar,varchar(200),Y,"","","","","",,Dbl rights
dbo,Dbl_Dublin_Metadata_tb,dbl_source,varchar,varchar(200),Y,"","","","","",,Dbl source
dbo,Dbl_Dublin_Metadata_tb,dbl_subject,varchar,varchar(800),Y,"","","","","",,Dbl subject
dbo,Dbl_Dublin_Metadata_tb,dbl_title,varchar,varchar(800),Y,"","","","","",,Dbl title
dbo,Dbl_Dublin_Metadata_tb,dbl_type,varchar,varchar(800),Y,"","","","","",,Dbl type
dbo,Dbl_Dublin_Metadata_tb,lng_id_language,int,int,Y,"","",FK,"","",,Lng id language
dbo,Dep_Department_tb,dep_active_date,datetime,datetime,Y,"","","","","",,Dep active date
dbo,Dep_Department_tb,dep_active_flag,bit,bit,N,"","","","","",,Dep active flag
dbo,Dep_Department_tb,dep_id,int,int,N,"",PK,"","","",,Dep id
dbo,Dep_Department_tb,dep_inactive_date,datetime,datetime,Y,"","","","","",,Dep inactive date
dbo,Dep_Department_tb,dep_name,varchar,varchar(3),Y,"","","","","",,Dep name
dbo,Dep_Department_tb,dep_plan_allowed,bit,bit,N,((1)),"","","","",,Dep plan allowed
dbo,Dep_Department_tb,dep_special_department_flag,bit,bit,N,"","","","","",,Dep special department flag
dbo,Dep_Department_tb,per_id_manager,int,int,Y,"","",FK,"","",,Per id manager
dbo,Dep_Department_tb,sec_id_section,int,int,Y,"","",FK,"","",,Sec id section
dbo,Dep_Department_tb_jp,dep_active_date,datetime,datetime,Y,"","","","","",,Dep active date
dbo,Dep_Department_tb_jp,dep_active_flag,bit,bit,N,"","","","","",,Dep active flag
dbo,Dep_Department_tb_jp,dep_id,int,int,N,"",PK,"","","",,Dep id
dbo,Dep_Department_tb_jp,dep_inactive_date,datetime,datetime,Y,"","","","","",,Dep inactive date
dbo,Dep_Department_tb_jp,dep_name,varchar,varchar(3),Y,"","","","","",,Dep name
dbo,Dep_Department_tb_jp,dep_plan_allowed,bit,bit,N,"","","","","",,Dep plan allowed
dbo,Dep_Department_tb_jp,dep_special_department_flag,bit,bit,N,"","","","","",,Dep special department flag
dbo,Dep_Department_tb_jp,per_id_manager,int,int,Y,"","",FK,"","",,Per id manager
dbo,Dep_Department_tb_jp,sec_id_section,int,int,Y,"","",FK,"","",,Sec id section
dbo,DTT_DEPARTMENT_TEMPORARY_TB,DEP_NAME,varchar,varchar(3),N,"",PK,"","","",,Dep name
dbo,Efa_Event_Facilitator_tb,fcl_id,int,int,N,"",PK,FK,"","",,Fcl id
dbo,Efa_Event_Facilitator_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Evt_Event_tb,evt_closest_participants,int,int,N,((0)),"","","","",,Evt closest participants
dbo,Evt_Event_tb,evt_end_date,datetime,datetime,N,"","","","","",,Evt end date
dbo,Evt_Event_tb,evt_farthest_participants,int,int,N,((0)),"","","","",,Evt farthest participants
dbo,Evt_Event_tb,evt_host_participants,int,int,N,((0)),"","","","",,Evt host participants
dbo,Evt_Event_tb,evt_logistic_complexity,varchar,varchar(25),Y,"","","","","",,Evt logistic complexity
dbo,Evt_Event_tb,evt_logistic_requirements,text,text,Y,"","","","","",,Evt logistic requirements
dbo,Evt_Event_tb,evt_max_number_participants,int,int,N,"","","","","",,Evt max number participants
dbo,Evt_Event_tb,evt_online_flag,bit,bit,N,((0)),"","","","",,Evt online flag
dbo,Evt_Event_tb,evt_private_registration_flag,bit,bit,N,"","","","","",,Evt private registration flag
dbo,Evt_Event_tb,evt_registration_cofinancing,decimal,"decimal(15, 2)",N,"","","","","",,Evt registration cofinancing
dbo,Evt_Event_tb,evt_registration_deadline,datetime,datetime,N,"","","","","",,Evt registration deadline
dbo,Evt_Event_tb,evt_registration_fee,decimal,"decimal(15, 2)",N,"","","","","",,Evt registration fee
dbo,Evt_Event_tb,evt_start_date,datetime,datetime,N,"","","","","",,Evt start date
dbo,Evt_Event_tb,evt_total_duration,decimal,"decimal(15, 1)",Y,"","","","","",,Evt total duration
dbo,Evt_Event_tb,evt_type,varchar,varchar(50),N,('EVT_GENERAL'),"","","","",,Evt type
dbo,Evt_Event_tb,flw_id_flow,int,int,N,"","",FK,"","",,Flw id flow
dbo,Evt_Event_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Evt_Event_tb,tck_id_logistic,int,int,Y,"","",FK,"","",,Tck id logistic
dbo,Ext_External_Event_tb,ext_duration,decimal,"decimal(15, 1)",N,"","","","","",,Ext duration
dbo,Ext_External_Event_tb,ext_end_date,datetime,datetime,N,"","","","","",,Ext end date
dbo,Ext_External_Event_tb,ext_start_date,datetime,datetime,N,"","","","","",,Ext start date
dbo,Ext_External_Event_tb,ins_id_institution,int,int,Y,"","",FK,"","",,Ins id institution
dbo,Ext_External_Event_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Fcl_Facilitator_tb,fcl_deleted_date,datetime,datetime,Y,"","","","","",,Fcl deleted date
dbo,Fcl_Facilitator_tb,fcl_id,int,int,N,"",PK,"","","",,Fcl id
dbo,Fcl_Facilitator_tb,fcl_vendor_number,int,int,Y,"","","","","",,Fcl vendor number
dbo,Fcl_Facilitator_tb,ins_id_institution,int,int,Y,"","",FK,"","",,Ins id institution
dbo,Fcl_Facilitator_tb,migration_teacher_id,varchar,varchar(15),Y,"","","","","",,Migration teacher id
dbo,Fcl_Facilitator_tb,per_id_deletor,int,int,Y,"","","","","",,Per id deletor
dbo,Fcl_Facilitator_tb,per_id_person,int,int,Y,"","",FK,"","",,Per id person
dbo,Fll_Flow_Language_tb,fll_description,varchar,varchar(2000),N,"","","","","",,Fll description
dbo,Fll_Flow_Language_tb,fll_id,int,int,N,"",PK,"","","",,Fll id
dbo,Fll_Flow_Language_tb,flw_id,int,int,Y,"","",FK,"","",,Flw id
dbo,Fll_Flow_Language_tb,lng_id,int,int,Y,"","",FK,"","",,Lng id
dbo,Fls_Flow_Step_tb,fls_active,bit,bit,N,((1)),"","","","",,Fls active
dbo,Fls_Flow_Step_tb,fls_code,varchar,varchar(50),N,"","","",UK,"",,Fls code
dbo,Fls_Flow_Step_tb,fls_id,int,int,N,"",PK,"","","",,Fls id
dbo,Fls_Flow_Step_tb,fls_id_flow,int,int,N,"","",FK,"","",,Fls id flow
dbo,Fls_Flow_Step_tb,fls_order,int,int,N,"","","","","",,Fls order
dbo,Flw_Flow_tb,flw_active,bit,bit,N,((1)),"","","","",,Flw active
dbo,Flw_Flow_tb,flw_category_code,varchar,varchar(50),N,"","","","","",,Flw category code
dbo,Flw_Flow_tb,flw_code,varchar,varchar(50),N,"","","",UK,"",,Flw code
dbo,Flw_Flow_tb,flw_id,int,int,N,"",PK,"","","",,Flw id
dbo,Fsa_Flow_Step_Action_tb,fls_id,int,int,Y,"","",FK,"","",,Fls id
dbo,Fsa_Flow_Step_Action_tb,fsa_action,varchar,varchar(20),N,"","","","","",,Fsa action
dbo,Fsa_Flow_Step_Action_tb,fsa_date,datetime,datetime,N,"","","","","",,Fsa date
dbo,Fsa_Flow_Step_Action_tb,fsa_id,int,int,N,"",PK,"","","",,Fsa id
dbo,Fsa_Flow_Step_Action_tb,per_id_actor,int,int,Y,"","",FK,"","",,Per id actor
